login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
Premalatha-success,Premalatha-success/-Practice,2021-10-28T13:15:23Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Advance-ML,2022-04-21T16:02:25Z,4,4,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/AI-in-Finance--Loan-Approval-Prediction-Classification-All-Models-,2021-08-25T15:53:12Z,1,1,,True,True,
Premalatha-success,Premalatha-success/AIML_Batch2_BB,2022-05-13T14:09:38Z,16,16,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/AIML_Blackbucks,2022-03-18T13:30:01Z,8,8,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/AIPM,2024-10-21T07:26:33Z,0,0,,True,True,
Premalatha-success,Premalatha-success/AIPM_2,2024-05-06T06:27:27Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/assessment,2023-08-29T05:15:47Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Assessment_1,2023-12-04T06:53:53Z,0,0,,True,True,
Premalatha-success,Premalatha-success/Assessment_ML,2023-09-24T03:55:12Z,0,0,,True,True,
Premalatha-success,Premalatha-success/Assignments,2023-11-22T08:28:26Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Basic-NLP,2020-07-01T14:05:02Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Basic-NLP-2,2020-07-01T14:07:07Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Batch10,2024-08-16T05:10:14Z,0,0,,True,True,
Premalatha-success,Premalatha-success/Batch4_aipm,2024-06-13T07:11:20Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Batch6_Eduonix,2024-07-07T15:29:14Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Batch7_Eduonix,2024-09-08T15:53:15Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Batch_3,2024-05-20T14:40:14Z,4,4,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Books-Machine-Learning-and-data-Science,2022-05-27T16:22:09Z,39,39,,True,True,
Premalatha-success,Premalatha-success/Books-Python,2022-05-27T16:06:51Z,59,59,,True,True,
Premalatha-success,Premalatha-success/Books-Statistics,2022-05-27T16:12:57Z,20,20,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Books_Practical_ML,2024-04-30T11:07:30Z,0,0,,True,True,
Premalatha-success,Premalatha-success/capstone_classification,2023-12-08T08:31:17Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Capstone_Regression,2023-12-08T11:04:07Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Cheat-sheets,2021-11-02T13:15:12Z,4,4,,True,True,
Premalatha-success,Premalatha-success/cnn,2023-12-13T11:54:33Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/computer-vision,2020-06-28T23:28:35Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision--6,2020-06-29T00:11:12Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-11,2020-06-29T00:14:46Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-12,2020-06-29T00:15:38Z,5,5,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-13,2020-06-29T00:16:32Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-14,2020-06-29T00:17:34Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-15,2020-06-29T00:18:47Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-2,2020-06-29T00:02:00Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-4,2020-06-29T00:05:32Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-5,2020-06-29T00:07:00Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-8,2020-06-29T00:12:35Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Computer-vision-9,2020-06-29T00:13:39Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Contact--info,2023-02-09T11:16:23Z,0,0,,True,True,
Premalatha-success,Premalatha-success/Coromandel_Vizhag_Batch1,2024-08-27T14:13:12Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Data-Visualization,2021-10-08T10:45:25Z,8,8,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/DataScienceMonster-website,2024-07-16T08:13:44Z,0,0,HTML,True,True,
Premalatha-success,Premalatha-success/Datasets,2021-12-13T04:43:01Z,45,45,,True,True,
Premalatha-success,Premalatha-success/Deep-Learning,2020-07-02T14:26:18Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Deeplearning_classification,2023-12-13T09:25:49Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/edForce,2022-06-06T08:17:43Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/EDST,2022-02-16T11:40:59Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/eduonix_batch1,2023-05-28T15:48:11Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Eduonix_Batch3,2024-02-03T14:45:09Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Encoder-Decoder-Attention,2020-07-01T14:02:23Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/ERU,2022-12-05T11:08:58Z,0,0,,True,True,
Premalatha-success,Premalatha-success/ESDST-NLP,2023-04-22T10:04:25Z,1,1,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Exercise,2021-10-08T09:59:55Z,12,12,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Exp,2023-05-05T04:59:04Z,0,0,,True,True,
Premalatha-success,Premalatha-success/Exploratory-Data-Analysis,2021-10-11T15:52:03Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Exploratory-Data-Analysis-1,2023-09-28T12:24:23Z,1,1,,True,True,
Premalatha-success,Premalatha-success/Face-mask-segmentation,2020-06-28T23:58:04Z,4,4,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Featurization-and-model-tuning,2020-07-02T14:10:52Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Final_qp,2023-12-22T08:02:44Z,2,2,,True,True,
Premalatha-success,Premalatha-success/Financial-Analytics-Loan-Approval-Prediction,2021-08-25T15:54:50Z,11,11,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/genai_siemens,2024-02-29T10:11:48Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Henry_harwin_Jan21,2023-01-22T04:52:37Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/HHE_14th-Aug,2022-08-14T17:11:59Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/HHE_June5,2022-06-05T17:52:07Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/HHE_MA_July31_Batch,2022-07-31T11:56:43Z,4,4,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/HR-Analytics,2021-10-08T14:49:17Z,2,2,,True,True,
Premalatha-success,Premalatha-success/IIM_Shillong,2022-08-06T12:56:41Z,1,1,,True,True,
Premalatha-success,Premalatha-success/Jeppiar_master_class,2022-10-29T06:13:34Z,0,0,,True,True,
Premalatha-success,Premalatha-success/July_10_HHE,2022-07-23T16:32:42Z,4,4,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/LSTM,2020-06-29T00:04:28Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Machine-Learning-Libraries-in-Python,2022-03-16T09:45:17Z,8,8,,True,True,
Premalatha-success,Premalatha-success/Marketing-Analytics,2021-10-08T10:08:41Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Matplotlib,2022-05-28T03:40:24Z,1,1,,True,True,
Premalatha-success,Premalatha-success/ML,2024-05-29T10:17:17Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/MLDS_batch2,2024-06-25T04:49:48Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/MLDS_batch3,2024-10-04T04:51:05Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/MLDS_Ora,2024-06-04T03:13:02Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/ML_syn,2024-10-14T08:26:26Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/mnist,2024-04-03T11:40:53Z,0,0,,True,True,
Premalatha-success,Premalatha-success/News-headlines,2020-07-01T14:13:39Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/NIIT-Batch,2022-09-06T05:33:39Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/NLP,2023-12-20T09:08:46Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/NLP_casestudy,2024-02-15T16:23:52Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/NMT-with-attention,2020-07-01T14:14:39Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Numpy,2022-02-20T12:38:49Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Numpy-and-Pandas,2023-10-09T14:27:02Z,7,7,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Oracle,2024-04-23T12:00:19Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/ora_2,2024-05-03T12:22:49Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Powerbi,2024-01-23T08:51:33Z,1,1,,True,True,
Premalatha-success,Premalatha-success/Practical,2022-04-22T11:35:49Z,1,1,,True,True,
Premalatha-success,Premalatha-success/Projects,2022-02-17T08:38:15Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Projects_LinearRegression,2023-11-27T07:29:12Z,1,1,,True,True,
Premalatha-success,Premalatha-success/Pyth,2022-03-12T14:53:07Z,3,3,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Python,2021-11-08T12:20:45Z,15,15,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Python_pyspark,2024-04-21T10:59:50Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Python_sep_2024,2024-09-19T04:31:04Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/RAG,2024-06-11T14:26:28Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Rakuten_AIML,2023-05-11T12:24:41Z,2,2,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Rakuten_Batch2,2023-08-21T09:21:48Z,0,0,Jupyter Notebook,True,True,
Premalatha-success,Premalatha-success/Rakuten_batch5,2024-03-12T09:30:45Z,0,0,Jupyter Notebook,True,True,
anitaa1990,anitaa1990/AESEncryption,2018-04-06T09:47:57Z,21,21,Swift,True,True,
anitaa1990,anitaa1990/Android-Cheat-sheet,2018-05-29T14:08:42Z,2214,2214,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/Biometric-Auth-Sample,2018-07-11T15:11:48Z,247,247,Java,True,True,
anitaa1990,anitaa1990/ConstraintLayout-Sample,2018-05-11T18:39:29Z,106,106,Java,True,True,
anitaa1990,anitaa1990/ContactsApp,2024-06-11T11:16:15Z,2,2,Kotlin,True,True,
anitaa1990,anitaa1990/CustomFontView,2017-08-16T10:19:55Z,27,27,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/Dagger2-Sample,2018-12-23T15:24:40Z,77,77,Java,True,True,MIT License
anitaa1990,anitaa1990/DataBindingExample,2018-04-30T07:53:46Z,11,11,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/DeviceInfo-Sample,2016-10-12T07:03:43Z,211,211,Kotlin,True,True,Apache License 2.0
anitaa1990,anitaa1990/flutter_ui_challenge_planets_app,2019-01-18T07:08:17Z,2,2,Dart,True,True,
anitaa1990,anitaa1990/GameOfThronesTrivia,2018-05-11T02:46:08Z,18,18,Java,True,True,
anitaa1990,anitaa1990/Github-Repo-Sample,2018-08-16T10:18:16Z,3,3,Kotlin,True,True,
anitaa1990,anitaa1990/Github-Trending-Repos,2019-01-15T07:13:23Z,60,60,Java,True,True,
anitaa1990,anitaa1990/Inshorts,2017-11-29T19:03:29Z,23,23,Java,True,True,
anitaa1990,anitaa1990/JetpackComposeSample,2024-06-07T17:56:50Z,3,3,Kotlin,True,True,Apache License 2.0
anitaa1990,anitaa1990/Jni-Sample,2019-01-08T06:33:02Z,10,10,Java,True,True,
anitaa1990,anitaa1990/Learn-Jetpack-Compose-By-Example,2020-05-17T17:52:30Z,10,10,,True,True,Apache License 2.0
anitaa1990,anitaa1990/NotesApp,2024-08-28T10:31:31Z,0,0,Kotlin,True,False,Apache License 2.0
anitaa1990,anitaa1990/OnboardingSample,2018-04-13T09:29:34Z,98,98,Swift,True,True,Apache License 2.0
anitaa1990,anitaa1990/Optimize,2018-05-25T14:51:07Z,36,36,Java,True,True,
anitaa1990,anitaa1990/otpview,2017-08-15T04:44:25Z,19,19,Java,True,True,
anitaa1990,anitaa1990/PagingLib3-Sample,2024-06-12T05:47:26Z,1,1,Kotlin,True,False,
anitaa1990,anitaa1990/PagingLibrary-Sample,2018-07-01T13:30:46Z,170,170,Java,True,True,
anitaa1990,anitaa1990/RequestTask,2016-10-04T05:06:26Z,5,5,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/RoomDb-Sample,2018-05-04T06:37:18Z,123,123,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/RxAndroid-Sample,2018-08-20T05:17:15Z,36,36,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/RxNetworkEvent-Example,2018-12-05T10:45:41Z,21,21,Java,True,True,
anitaa1990,anitaa1990/Today-I-Learned,2018-07-28T06:19:41Z,157,157,,True,True,
anitaa1990,anitaa1990/toolargetool,2022-02-23T04:24:46Z,0,0,,True,True,MIT License
anitaa1990,anitaa1990/Trailers,2018-05-22T06:42:40Z,21,21,Java,True,True,
anitaa1990,anitaa1990/TrailersApp,2018-12-14T04:03:36Z,197,197,Kotlin,True,True,
anitaa1990,anitaa1990/Ussd-app,2018-07-23T10:43:46Z,5,5,Java,True,True,
anitaa1990,anitaa1990/VDOPlayer,2017-07-28T08:25:32Z,2,2,Java,True,True,
anitaa1990,anitaa1990/Wifi-Connect,2018-04-13T14:05:48Z,108,108,Java,True,True,Apache License 2.0
anitaa1990,anitaa1990/woocommerce,2021-12-29T12:40:58Z,0,0,,True,True,
anitaa1990,anitaa1990/woocommerce-android,2019-01-24T05:48:41Z,0,0,Kotlin,True,False,GNU General Public License v2.0
anitaa1990,anitaa1990/WordPress-FluxC-Android,2019-01-24T05:30:09Z,0,0,Java,True,True,GNU General Public License v2.0
codewithMUHILAN,codewithMUHILAN/codewithMUHILAN,2023-07-11T12:43:39Z,52,52,,True,False,
codewithMUHILAN,codewithMUHILAN/Instagram,2023-12-13T11:46:10Z,45,45,HTML,True,True,
codewithMUHILAN,codewithMUHILAN/Posts,2023-09-04T05:46:40Z,58,58,HTML,True,True,
codewithMUHILAN,codewithMUHILAN/Reels,2023-07-11T13:17:53Z,175,175,HTML,True,True,
codewithMUHILAN,codewithMUHILAN/Youtube,2023-09-15T04:34:29Z,27,27,HTML,True,True,
sygops,sygops/3D-Medical-Segmentation-GAN,2019-02-13T06:21:04Z,1,1,Python,True,True,Apache License 2.0
sygops,sygops/aboutfeminism,2019-01-25T12:15:32Z,2,2,HTML,True,True,
sygops,sygops/AeExpressions,2019-01-31T14:09:19Z,0,0,,True,True,
sygops,sygops/ALCALDIA,2019-05-15T12:03:21Z,0,0,CSS,True,True,
sygops,sygops/android,2019-02-05T12:01:33Z,1,1,Shell,True,True,
sygops,sygops/Angular-CRUD,2019-05-15T12:01:05Z,1,1,TypeScript,True,True,MIT License
sygops,sygops/animate.css,2018-06-01T07:16:21Z,2,2,CSS,True,False,MIT License
sygops,sygops/anime,2018-11-01T11:53:53Z,2,2,JavaScript,True,True,MIT License
sygops,sygops/awesome-courses,2019-01-29T11:15:22Z,3,3,HTML,True,False,
sygops,sygops/awesome-odroid-go,2019-02-07T12:36:00Z,1,1,,True,True,
sygops,sygops/Benihime,2019-05-15T12:02:29Z,1,1,,True,True,MIT License
sygops,sygops/Best-websites-a-programmer-should-visit,2019-01-29T11:15:29Z,1,1,,True,True,MIT License
sygops,sygops/blockui,2018-06-01T07:13:08Z,1,1,JavaScript,True,True,
sygops,sygops/brain.js,2019-03-01T06:57:14Z,7,7,JavaScript,True,True,MIT License
sygops,sygops/bttn.css,2018-06-01T07:11:45Z,1,1,CSS,True,True,MIT License
sygops,sygops/CBBinder,2019-03-21T12:57:53Z,0,0,Objective-C,True,True,MIT License
sygops,sygops/CBMath,2019-03-21T12:57:52Z,0,0,,True,True,Apache License 2.0
sygops,sygops/chart,2019-03-29T08:37:22Z,0,0,Java,True,True,Apache License 2.0
sygops,sygops/chip8emulator,2019-01-29T11:15:32Z,1,1,Java,True,True,MIT License
sygops,sygops/Cinder-CerealImGui,2019-01-31T14:09:26Z,0,0,C++,True,True,
sygops,sygops/Cinder-GeoUtils,2019-01-31T14:09:16Z,0,0,C++,True,True,
sygops,sygops/Cinder-Syphon,2019-01-31T14:09:28Z,0,0,Objective-C,True,True,MIT License
sygops,sygops/Cinder-TinyJpeg,2019-01-31T14:09:22Z,0,0,C++,True,True,MIT License
sygops,sygops/Classification-of-Sign-Language-with-UCA-Net,2019-02-13T06:21:39Z,1,1,Jupyter Notebook,True,True,Apache License 2.0
sygops,sygops/Color-Merge-Sort,2018-06-01T07:21:53Z,1,1,JavaScript,True,True,
sygops,sygops/Cristina-ColorScheme,2019-05-15T12:03:09Z,1,1,,True,True,MIT License
sygops,sygops/cs-video-courses,2019-01-29T11:15:40Z,1,1,,True,True,
sygops,sygops/css-gallery,2019-01-30T09:18:11Z,2,2,HTML,True,True,MIT License
sygops,sygops/DataTables,2018-06-01T07:12:06Z,1,1,CSS,True,True,Other
sygops,sygops/DCGAN-Sign-Language,2019-02-13T06:21:45Z,0,0,Jupyter Notebook,True,True,Apache License 2.0
sygops,sygops/docker-images,2018-10-16T12:23:31Z,4,4,Shell,True,False,Universal Permissive License v1.0
sygops,sygops/dragtable,2018-06-01T07:12:51Z,1,1,JavaScript,True,True,MIT License
sygops,sygops/eleVR-Web-Player,2018-06-01T07:16:53Z,1,1,JavaScript,True,True,Mozilla Public License 2.0
sygops,sygops/EOMASS,2019-05-15T12:02:52Z,0,0,CSS,True,True,
sygops,sygops/filter,2019-03-28T06:04:45Z,0,0,JavaScript,True,True,
sygops,sygops/Game-Bot,2019-02-13T06:21:07Z,0,0,Python,True,True,Apache License 2.0
sygops,sygops/Gameboy,2018-06-01T07:21:13Z,1,1,C,True,True,
sygops,sygops/Genetic-Hello-World,2018-06-01T07:21:26Z,1,1,JavaScript,True,True,
sygops,sygops/go-go-gadget,2019-01-29T11:15:34Z,1,1,Go,True,True,MIT License
sygops,sygops/Go-Recruiting,2019-02-01T05:34:16Z,0,0,Go,True,True,
sygops,sygops/GO-ZhihuDaily,2019-03-27T07:04:04Z,0,0,Go,True,True,GNU General Public License v2.0
sygops,sygops/GoWebApp,2018-06-01T07:08:27Z,2,2,HTML,True,True,
sygops,sygops/graal,2018-10-16T12:23:57Z,2,2,Java,True,False,Other
sygops,sygops/greenhat,2019-03-04T11:26:25Z,1,1,Python,True,True,GNU General Public License v3.0
sygops,sygops/h5bp-book,2019-01-25T12:14:53Z,1,1,JavaScript,True,True,MIT License
sygops,sygops/Hello-World,2018-06-01T07:16:38Z,1,1,,True,True,
sygops,sygops/Hex,2018-06-01T07:22:04Z,1,1,Python,True,True,MIT License
sygops,sygops/image-comparison,2019-05-15T11:57:42Z,1,1,Java,True,False,The Unlicense
sygops,sygops/immer,2018-10-16T12:49:10Z,2,2,JavaScript,True,True,MIT License
sygops,sygops/Intel-Movidius-NCS-Keras,2019-02-13T06:21:42Z,0,0,Python,True,True,Apache License 2.0
sygops,sygops/Jadesktop,2018-06-01T10:26:55Z,1,1,CSS,True,True,GNU General Public License v3.0
sygops,sygops/jss,2018-10-16T12:49:00Z,2,2,JavaScript,True,False,MIT License
sygops,sygops/LabKeyShortcuts,2019-03-21T12:57:36Z,1,1,HTML,True,True,MIT License
sygops,sygops/lbSlider,2018-06-01T07:17:44Z,1,1,JavaScript,True,True,Other
sygops,sygops/learn-to-search.com,2019-01-25T12:15:42Z,1,1,CSS,True,True,
sygops,sygops/linq,2019-03-27T07:03:45Z,1,1,JavaScript,True,True,MIT License
sygops,sygops/LitMeter,2018-06-01T07:15:21Z,1,1,JavaScript,True,True,
sygops,sygops/logrus_mate,2019-03-27T07:03:54Z,1,1,Go,True,True,Apache License 2.0
sygops,sygops/me,2019-02-01T13:04:08Z,0,0,,True,True,
sygops,sygops/metro,2019-03-05T10:21:32Z,1,1,JavaScript,True,False,MIT License
sygops,sygops/minic,2019-01-30T09:21:30Z,1,1,Java,True,True,Apache License 2.0
sygops,sygops/MIT-6.824,2019-01-30T08:50:09Z,2,2,Go,True,True,MIT License
sygops,sygops/Moi-Kasarani,2019-01-31T14:06:20Z,1,1,PHP,True,True,
sygops,sygops/MoienTajik.github.io,2019-02-13T10:11:40Z,0,0,CSS,True,True,
sygops,sygops/move.js,2019-01-30T09:21:14Z,1,1,JavaScript,True,True,
sygops,sygops/movie-bingo,2019-01-25T12:16:00Z,1,1,HTML,True,True,
sygops,sygops/MVSAS,2019-01-31T14:06:24Z,1,1,PHP,True,True,
sygops,sygops/my-react-js-tutorials,2019-05-15T11:58:38Z,1,1,JavaScript,True,True,
sygops,sygops/ncsdk,2019-02-13T06:21:48Z,0,0,C,True,True,Other
sygops,sygops/new-moon,2019-03-05T10:21:22Z,1,1,,True,True,MIT License
sygops,sygops/nimbupani.github.com,2019-01-25T12:14:36Z,1,1,HTML,True,False,Other
sygops,sygops/node-oracledb,2018-10-16T12:24:07Z,2,2,JavaScript,True,False,Other
sygops,sygops/NodeJS-mongoDB-API,2019-05-15T12:00:31Z,1,1,CSS,True,True,MIT License
sygops,sygops/Note,2019-01-31T14:06:27Z,1,1,Python,True,True,
sygops,sygops/npmTask,2019-03-29T11:55:04Z,0,0,CSS,True,True,MIT License
sygops,sygops/oci-flexvolume-driver,2018-10-16T12:24:17Z,2,2,Go,True,True,Apache License 2.0
sygops,sygops/People,2019-05-15T12:03:17Z,0,0,JavaScript,True,True,
sygops,sygops/Person,2019-05-15T12:03:28Z,0,0,JavaScript,True,True,
sygops,sygops/PersonAPI,2019-05-15T12:02:17Z,1,1,JavaScript,True,True,
sygops,sygops/php-grading-system,2019-01-31T14:06:29Z,1,1,PHP,True,True,
sygops,sygops/PLAY-EJER01,2019-05-15T12:03:24Z,0,0,JavaScript,True,True,Other
sygops,sygops/PlayaroundCompiler,2019-03-21T12:57:56Z,0,0,Java,True,True,MIT License
sygops,sygops/PlayaroundGraph,2019-03-21T12:57:54Z,0,0,Java,True,True,MIT License
sygops,sygops/primitive,2019-03-05T10:21:02Z,2,2,CSS,True,True,MIT License
sygops,sygops/programming-ebooks,2019-01-29T11:15:37Z,1,1,Python,True,True,
sygops,sygops/Quick-Tetris,2018-06-01T07:21:39Z,1,1,JavaScript,True,True,
sygops,sygops/react-contexify,2018-10-16T12:48:30Z,2,2,JavaScript,True,True,MIT License
sygops,sygops/react-md,2018-10-16T12:48:50Z,2,2,JavaScript,True,True,MIT License
sygops,sygops/react-on-screen,2018-10-16T12:48:40Z,1,1,JavaScript,True,True,MIT License
sygops,sygops/react-toastify,2018-10-16T12:49:21Z,1,1,JavaScript,True,True,MIT License
sygops,sygops/Record,2019-05-15T12:03:14Z,0,0,CSS,True,True,
sygops,sygops/ReflectiveDLLInjection,2019-02-05T06:50:06Z,0,0,C,True,False,"BSD 3-Clause ""New"" or ""Revised"" License"
sygops,sygops/remote,2019-03-05T10:20:52Z,0,0,Swift,True,True,
sygops,sygops/risyandi.github.io,2019-02-08T05:43:52Z,1,1,CSS,True,True,Other
sygops,sygops/rnn-viewer,2019-03-01T07:02:05Z,1,1,JavaScript,True,True,MIT License
sygops,sygops/serverless-express-example,2019-02-01T05:33:58Z,0,0,TypeScript,True,True,
sygops,sygops/SesimVar,2019-02-13T06:21:44Z,0,0,Python,True,True,Apache License 2.0
sygops,sygops/Sign-Language-Digits-Dataset,2019-02-13T06:21:51Z,0,0,,True,True,Apache License 2.0
sygops,sygops/SimpleSerializers,2019-03-21T12:57:58Z,0,0,Java,True,True,
sygops,sygops/slither,2019-01-31T14:06:32Z,1,1,Python,True,True,
Spikeysanju,Spikeysanju/100-Days-Of-ML-Code-Challenge,2018-07-12T07:37:47Z,0,0,Jupyter Notebook,True,True,
Spikeysanju,Spikeysanju/ArgPlayer,2020-04-16T17:59:16Z,0,0,,True,True,Apache License 2.0
Spikeysanju,Spikeysanju/BlogX-Website,2018-09-22T04:52:20Z,0,0,JavaScript,True,True,
Spikeysanju,Spikeysanju/Buildr-React-App,2018-10-05T12:58:27Z,0,0,JavaScript,True,True,
Spikeysanju,Spikeysanju/Ceaserey,2019-11-12T19:55:03Z,0,0,Java,True,True,
Spikeysanju,Spikeysanju/code-of-conduct,2020-07-04T09:26:55Z,0,0,,True,False,
Spikeysanju,Spikeysanju/Coil-Image-Loader-And,2020-01-13T07:28:48Z,3,3,Kotlin,True,True,
Spikeysanju,Spikeysanju/CompostAnimations,2022-10-12T21:56:40Z,2,2,Kotlin,True,True,
Spikeysanju,Spikeysanju/coolbun,2024-03-09T19:29:44Z,0,0,TypeScript,True,True,
Spikeysanju,Spikeysanju/Custom-TabBar-Layout-Android,2019-12-28T18:45:28Z,11,11,Kotlin,True,True,
Spikeysanju,Spikeysanju/Dashboard-UI-Android,2019-12-17T15:38:24Z,46,46,Kotlin,True,True,
Spikeysanju,Spikeysanju/Dogs-App-Fast-Networking,2019-12-05T12:10:24Z,0,0,Kotlin,True,True,
Spikeysanju,Spikeysanju/donate-in-git,2020-03-15T06:14:30Z,1,1,,True,True,
Spikeysanju,Spikeysanju/dozer-samples,2023-06-29T06:56:16Z,0,0,,True,True,MIT License
Spikeysanju,Spikeysanju/Dozlog,2023-05-18T05:27:18Z,2,2,Svelte,True,True,MIT License
Spikeysanju,Spikeysanju/Einsen,2021-05-16T08:00:22Z,910,910,Kotlin,True,True,Apache License 2.0
Spikeysanju,Spikeysanju/Epoch,2021-03-07T18:23:57Z,85,85,Kotlin,True,True,Apache License 2.0
Spikeysanju,Spikeysanju/Expenso,2021-01-17T14:32:02Z,980,980,Kotlin,True,False,Apache License 2.0
Spikeysanju,Spikeysanju/feedbase,2024-03-04T17:44:35Z,2,2,,True,True,GNU Affero General Public License v3.0
Spikeysanju,Spikeysanju/FlashNews-MVVM,2020-05-08T06:55:30Z,12,12,Kotlin,True,True,
Spikeysanju,Spikeysanju/Furniture-App,2018-12-23T10:59:18Z,4,4,Java,True,True,
Spikeysanju,Spikeysanju/gameplan,2024-09-07T06:29:05Z,0,0,Python,True,True,GNU Affero General Public License v3.0
Spikeysanju,Spikeysanju/HeyBooks,2021-07-24T18:48:19Z,40,40,Kotlin,True,True,
